category,section,subsection,title,link_url,link_status
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP1_Parajika Pali – පාරාජිකා පාළි,https://mega.nz/file/365wxJCL#shEV45KNqOh5g_W01n-_4YsdZ_BUH14ftC95oWGvu8M,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP2_Pachiththiya Pali 01 – පාචිත්තිය පාළි 01,https://mega.nz/file/GqhmHLRZ#AjL9BygyTpuiRRGWhi6isMBENlpl6Z9MDxhsgdd3yLo,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP3_Pachiththiya Pali 02 – පාචිත්තිය පාළි 02,https://mega.nz/file/v24yBDDA#ncs0RvMTTKh-M5uE0LWqV_VoH8LS8F1nOsUQvEPyvMU,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP4_Mahavagga Pali 01 – මහාවග්ග පාළි 01,https://mega.nz/file/yzgwFLyJ#-gPZGjecmR0AXCB6liHv_I17IYENBrO-MwIMrDwupGw,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP5_Mahavagga Pali 02 – මහාවග්ග පාළි 02,https://mega.nz/file/6ipg3RCS#-_ufiJ6kAFa-g2WcoAmCj3DkGPA71VVJQuK9zosfiC8,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP6_Chulavagga Pali 01 – චුල්ලවග්ග පාළි 01,https://mega.nz/file/7vwi2JZJ#MHkkast1CDA6mFhcJiVip3bJ8SZunT1tudF3mYSf4jI,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP7_Chulavagga Pali 02 – චුල්ලවග්ග පාළි 02,https://mega.nz/file/SyxWxBrb#8XDp4L9FH913GgdnSfGE-GvVEaKKs9fr4od49rcIInA,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP8_Parivara Pali 01 – පරිවාර පාළි 01,https://mega.nz/file/Ky5GADTD#MfQiqsorpGN1JG-A8ImgSCr2bL8QuZK4_4DCGN16l5s,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,1. Vinayapitakaya | විනය පිටකය,SP_VP9_Parivara Pali 02 – පරිවාර පාළි 02,https://mega.nz/file/KrxWjTYb#bS8wGEWyuCf3TEyOcPzW0qJoOCrWPeApQWy--clJlO0,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Dīghanikāya,SP_DN1_Dighanikaya 01 – දීඝ නිකාය 01,https://mega.nz/file/inhEyZYJ#3HPpoJENqO4hagXXpwX9mue4lkxD8f_tM0TAMetowkk,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Dīghanikāya,SP_DN2_Dighanikaya 02 – දීඝ නිකාය 02,https://mega.nz/file/ej4yUZTa#oKnCrp2O-qCUEuWT2t3qg31XTROM_no7Pzhq3OAdBHk,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Dīghanikāya,SP_DN3_Dighanikaya 03 – දීඝ නිකාය 03,https://mega.nz/file/euogFbBB#Dsr3FQ7f8pWU2HKQmFpuzhfsdoaQKBPm8qMjWXKPLEQ,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Majjhimanikāya,SP_MN1_Majjhimanikaya 01 – මජ්ඣිම නිකාය 01,https://mega.nz/file/O2okDBaT#e8y3XcPFAzEsnJChmvVtRzVATiuC0kXXQqGi1ufliLY,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Majjhimanikāya,SP_MN2_Majjhimanikaya 02 – මජ්ඣිම නිකාය 02,https://mega.nz/file/2q5gXR5D#GqyNB-lqN7i9Xt8_h0n1wmgWOcn9soWyO76QSJuDz-g,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Majjhimanikāya,SP_MN3_Majjhimanikaya 03 – මජ්ඣිම නිකාය 03,https://mega.nz/file/qu5kFDDL#PKQgi8AMiD1lVlmCBsTxNbMQ6ke1SMO8Dk1ocojUsqk,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Saṃyuttanikāya,SP_SN1_Samyuttanikaya 01 – සංයුත්ත නිකාය 01,https://mega.nz/file/ruxyAbrC#4hvPw3HMR1SCtNIF2fKbjYYQhLuxSfR__kU-CkNXd8I,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Saṃyuttanikāya,SP_SN2_Samyuttanikaya 02 – සංයුත්ත නිකාය 02,https://mega.nz/file/ui52XZpI#zBZ5O01CVvvIORYjST1Q8z7yH0lbxsDnfMo2rV7r538,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Saṃyuttanikāya,SP_SN3_Samyuttanikaya 03 – සංයුත්ත නිකාය 03,https://mega.nz/file/bro0zbRD#sukczQqK7kcFHVkoOJetrxQgWpJo6O0VGfnITVlIv6c,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Saṃyuttanikāya,SP_SN4_Samyuttanikaya 04 – සංයුත්ත නිකාය 04,https://mega.nz/file/XroAjBiI#iddyydaI3AV24NITmkDzsQveFbJAPFuW6Fc82G4GKvA,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Saṃyuttanikāya,SP_SN5_Samyuttanikaya 05-1 – සංයුත්ත නිකාය 05-1,https://mega.nz/file/nn4ShL6B#fV4j3cvOrPqjqHvMwEnHnRbpUqpLhkIhLAVGBAg5cAw,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Saṃyuttanikāya,SP_SN6_Samyuttanikaya 05-2 – සංයුත්ත නිකාය 05-2,https://mega.nz/file/H7h0VTYB#0ayThhnXpqDt45MjhQscT_fJcHqZQVS-_1IbtsYg6gw,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Aṅguttaranikāya,SP_AN1_Anguttaranikaya 01 – අංගුත්තර නිකාය 01,https://mega.nz/file/ajxCCZQR#NETmmWZuTveNAIoiWd9gSXMDU4tep6nJlqJYzvta-uk,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Aṅguttaranikāya,SP_AN2_Anguttaranikaya 02 – අංගුත්තර නිකාය 02,https://mega.nz/file/yvhW3LCJ#KAbR734ulrdufrKVydFqYhaJSisZtPHH_lBBknNMpe8,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Aṅguttaranikāya,SP_AN3_Anguttaranikaya 03 – අංගුත්තර නිකාය 03,https://mega.nz/file/T3hESDSR#J34p6-C2METxaDHfkKZqawmm8gS_GFCckkLVC5HoYnw,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Aṅguttaranikāya,SP_AN4_Anguttaranikaya 04 – අංගුත්තර නිකාය 04,https://mega.nz/file/2m5gmZzB#fFiSIk6CoApOgnzdX1BkW2quu5IdxhZPW3YQv3gKCi4,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Aṅguttaranikāya,SP_AN5_Anguttaranikaya 05 – අංගුත්තර නිකාය 05,https://mega.nz/file/y7wyUJ4C#59uzKtgZc5LnL22jA4ephPan2T7eTRtLVg2XXxPT52Q,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Aṅguttaranikāya,SP_AN6_Anguttaranikaya 06 – අංගුත්තර නිකාය 06,https://mega.nz/file/yipCjbjT#a9L6regAlKerMPGTNKNObt62oc1z3LX5jzWg8z9b9DA,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN1_Kudakapata – ඛුද්දක පාඨ,https://mega.nz/file/PqoAnbwY#kgX7lpRLy_C0lx6bN46XBWn9ZQW7yanUgwMbMnesllE,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN2_Suththanipatha – සුත්ත නිපාතය,https://mega.nz/file/qiwi1ZyS#KIho_22_1HlavTRBej4-7eZA2yFE5-c4DY9APXMlwYY,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN3_Vimanavaththu Pali & Pethavaththu Pali,https://mega.nz/file/njITXAKB#pswzregYZgiRgqLdT6ckbP1rtMrI-CqKqSgdBuYPJ6I,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN4_Theragatha Pali & Theregatha Pali,https://mega.nz/file/rvJx1YYZ#3nDtYFIbPYNY6ZcZJYIZB2A_T2yqfZUMzWNVEKwLcRw,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN5_Jathaka_Pali – 01 – ජාතක පාළි 01,https://mega.nz/file/Tvp1wACK#JNf3q7kyxAriEz0z4CM5UUs2rSgMkSB5520VwhuiVIA,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN6_Jathaka_Pali – 02 – ජාතක පාළි 02,https://mega.nz/file/6yoQjB5T#b9mvaVMgdfXi92RwLljqeubs2I0jj5EGaWkHTfjjrvA,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN7_Jathaka_Pali – 03 – ජාතක පාළි 03,https://mega.nz/file/D7pkXbRY#910moc13vhjDCzWNp6TtAzH_yqlKXNtzjL1WXBbZuQY,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN8_Mahaniddesa Pali – මහා නිද්දේස පාළි,https://mega.nz/file/zrYxBS5Z#ROOvA700EIpIoNA0O4FlRZz9TPfizRebl73mPf7F9JM,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN9_Chuulaniddesa Pali – චූල නිද්දේස පාළි,https://mega.nz/file/y2AX2KYR#1cW6QsjUOqSJO8l1vAokhdgjuJD9DYRTClTrXAB4e9Y,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN10_Pathisambhidamagga Pali 01,https://mega.nz/file/y2AX2KYR#1cW6QsjUOqSJO8l1vAokhdgjuJD9DYRTClTrXAB4e9Y,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN11_Pathisambhidamagga Pali 02,https://mega.nz/file/mupW2B7R#w7cLLgiGyNjbvqSS7Ytwc2afn4TOH2q-GAv7TJyR7_M,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN12_Apadana Pali 01 (Bhikku),https://mega.nz/file/WnBHwKSJ#lvoNAfz6GLU4gEtpcF0ww1HmSUN1uPJDcmJdHG3suJU,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN13_Apadana Pali 02 (Bhikku),https://mega.nz/file/LrgSARzA#r8C9obFZN6cvMVHPhPz4maFeudjXrxW2cLYD8QxIZDM,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN14_Apadana Pali (Bhikkuni),https://mega.nz/file/L7pmiJ6K#0gtAHOChTQllYVpg1Wuc7uk0CS_YzS2cEUg_cnOG-fs,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN15_BuddhaVansha Pali & Chariyapitaka Pali,https://mega.nz/file/HyQjzCjY#s9A9XxC-_5MrrUBke4WJOc5RzP4tHWzmkyh0lfY6xOU,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN16_Nethipakerana Pali – නෙත්තිප්පකරණ,https://mega.nz/file/fqJDwYyD#Pbgtw2Uk-41IxuOQUZjsTWaekncPb7vPpBY_9EY802w,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,Khuddakanikāya,SP_KN17_Petakopasesa Pali – පෙටකොපදෙසො,https://mega.nz/file/3uoSGLob#wu7jLzdHUjZkvMSXZOe9bbhGf4oHhtJya0sMqHOk6Zs,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP1_Dhammasangani_Pakarana – ධම්මසංගණී ප්‍රකරණය,https://mega.nz/file/G6p2xBDJ#vKoD77X5xIs4LFrNvN02CxS_BHb4h7UqHNOefkG11Mg,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP2_Vibhanga_Pakarana 01 – විභංග ප්‍රකරණය 01,https://mega.nz/file/zmw2BbRI#GP9ZK56JG2Cn2qrR6FYdPMTg3zIAJ6WOwi7xfDskKB0,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP3_Vibhanga_Pakarana 02 – විභංග ප්‍රකරණය 02,https://mega.nz/file/Pnx2hBjD#smiuCt3i17bNyepU6Myqq_Yfznz5jnIa3A2t2ukIiwY,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP4_KathaVatthu_Prakarana 01 – කථාවත්ථු ප්‍රකරණය 01,https://mega.nz/file/P2wCURQQ#or96BWUc-2Ynidmsvu30EFvuBuR8oymscQ07f62zY8Q,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP5_KathaVatthu_Prakarana 02 – කථාවත්ථු ප්‍රකරණය 02,https://mega.nz/file/fuhUgBRS#slMzW53tccjp1C_15z1xHlTuQVSU0ssiKCZqtdWZi-s,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP6_KathaVatthu_Prakarana 03 – කථාවත්ථු ප්‍රකරණය 03,https://mega.nz/file/i7wG0LrK#2wjXfBi1mOKFtyH-gVQQbjld4i1FsZ3-qtBE86vKybM,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP7_Dhatukatha_Puggala_Pannatti – ධාතුකථා පුග්ගල පඤ්ඤත්ති,https://mega.nz/file/S65ECJIC#PMAgOsAlIWD_4d27XnCuleMfJAc2A2uVssMZvn68lQk,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP8_Yamaka_Pakarana 01 – යමක ප්‍රකරණ 01,https://mega.nz/file/Gmx2BJrZ#BSkfNkFWOUSsISCzNS6JyHvE3pPstajRQNu-4_95_iQ,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP9_Yamaka_Pakarana 02-1 – යමක ප්‍රකරණ 02-1,https://mega.nz/file/CngWFDwA#2stwXMreislo1wB3UyuGKz7DoD8Wix-WFOSrAKlefqs,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP10_Yamaka_Pakarana 02-2 – යමක ප්‍රකරණ 02-2,https://mega.nz/file/CrxgULrL#tpKQ4URxXuzhOg7jvyPaVRX7bM6gd0qe5B_Naa3CGKA,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP11_Patthana_Pakarana 01 – පට්ඨාන ප්‍රකරණ 01,https://mega.nz/file/TywyDBIQ#Q72iTfrhPL-30eud5rxqoug2ktjAU25wAIYauLUVsTU,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP12_Patthana_Pakarana 02 – පට්ඨාන ප්‍රකරණ 02,https://mega.nz/file/iihU3D5S#4kye043RI6OJ0AB8fuzK2x0EekWy7eJ0j_i5wIbyTI4,available
Tripitaka (PDF),Buddha Jayanthi Pali & Sinhala Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,SP_AP13_Patthana_Pakarana 03 – පට්ඨාන ප්‍රකරණ 03,https://mega.nz/file/evgiSZzL#GNZVVB0aUCHizq46hxtG4QEwn68VjdF-VTVuFNJnecw,available
Tripitaka (PDF),AP De Zoysa Tripitaka,1. Vinayapitakaya | විනය පිටකය,Vinayapitakaya 01 – විනය පිටකය 01,https://mega.nz/file/SiZmVDAB#plUnyT8gIBh9tQXn8P8tTvc7Lp9FYJfN6BkKezNjUag,available
Tripitaka (PDF),AP De Zoysa Tripitaka,1. Vinayapitakaya | විනය පිටකය,Vinayapitakaya 02 – විනය පිටකය 02,https://mega.nz/file/6mQmCRoS#MVZ_wzePOaC-pJVFY_Vv4CuASj_KYCWFg906s1PRDo8,available
Tripitaka (PDF),AP De Zoysa Tripitaka,1. Vinayapitakaya | විනය පිටකය,Vinayapitakaya 03 – විනය පිටකය 03,https://mega.nz/file/GiYCmDAI#rrSC6ldFUsX_sQlPjP2cupzyPdxPxpurW_J3PVa3HSQ,available
Tripitaka (PDF),AP De Zoysa Tripitaka,1. Vinayapitakaya | විනය පිටකය,Vinayapitakaya 04 – විනය පිටකය 04,https://mega.nz/file/juBASRzZ#k1lDq9_zqXml2qUUwIbs8q0ej1O6BTJmlh_IQb1BLTo,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Dīghanikāya,Dighanikaya 01 – දීඝ නිකාය 01,https://mega.nz/file/a7IChTCQ#JMyBJxyq5H-zJ1hZN175jVu0WGGrfKzuFU1csRRkiGs,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Dīghanikāya,Dighanikaya 02 – දීඝ නිකාය 02,https://mega.nz/file/r3ZEkDqB#d9NJXU4eo7uzYIMc9gi5IGDjzD1dLL0DBsVxuwR7X40,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Dīghanikāya,Dighanikaya 03 – දීඝ නිකාය 03,https://mega.nz/file/uzA2BDJL#viNb3HZlWAm9B3YhKUXNfioxmbzOHLCvd7Y9oYY2Ysc,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Majjhimanikāya,Majjhimanikaya 01 – මජ්ඣිම නිකාය 01,https://mega.nz/file/LvI0zJTZ#b0r-PoENvqMoquoUiHq0WbrrlNI7WhgNtpHl-vyz_Ks,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Majjhimanikāya,Majjhimanikaya 02 – මජ්ඣිම නිකාය 02,https://mega.nz/file/inRS0LwS#7M_NW3yfSAXANHQfeHf5E8hQhwibNxTMWJiucT3wmr4,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Majjhimanikāya,Majjhimanikaya 03 – මජ්ඣිම නිකාය 03,https://mega.nz/file/v6YyRJiJ#hhePNyaf-HCc_vRnyLSOvDdLhzkstp5q33B9JA8TjxU,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Majjhimanikāya,Majjhimanikaya 04 – මජ්ඣිම නිකාය 04,https://mega.nz/file/77BwXbaJ#a5OOFYmgdfEaJ4sGPu1jEMuQnVBzwJBY5fhAsSsl3Rg,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Majjhimanikāya,Majjhimanikaya 05 – මජ්ඣිම නිකාය 05,https://mega.nz/file/G3YmSBJC#y00Cjr1glgRec2mYaZMw75sn7H9m9J6brZXi5UYdYAU,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Saṃyuttanikāya,Samyuttanikaya 01 – සංයුත්ත නිකාය 01,https://mega.nz/file/GvBGhbia#iGKcqj4XXLgatKiN3H1cgB-GFp-HZ-CVY1VNepcHUHE,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Saṃyuttanikāya,Samyuttanikaya 02 – සංයුත්ත නිකාය 02,https://mega.nz/file/2yRyFLjQ#40Uwr3T00_PBlYI9Eh3JwVqGLyZFwsG-2_hXoo4yZ1U,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Saṃyuttanikāya,Samyuttanikaya 03 – සංයුත්ත නිකාය 03,https://mega.nz/file/K3Q2gb6D#og-9xRwyPTSpWVHfCkreohOyiUwKtd2RM9TFMUF1mEo,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Saṃyuttanikāya,Samyuttanikaya 04 – සංයුත්ත නිකාය 04,https://mega.nz/file/D6RkEDTY#PcqgW4YD8b77_SzTfJj36JHShKOyKNV8PVyPBCFClv8,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Saṃyuttanikāya,Samyuttanikaya 05 – සංයුත්ත නිකාය 05,https://mega.nz/file/nzQWUJoa#aydqI96wP126pWSBZvjOjnCxNbj1ac29-cta2Wi79qA,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Saṃyuttanikāya,Samyuttanikaya 06 – සංයුත්ත නිකාය 06,https://mega.nz/file/bvJ2jRab#QOqP8dqtrQwmm3f8ZsehK53SMKH2m3kr-S3b-DafiKE,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Saṃyuttanikāya,Samyuttanikaya 07 – සංයුත්ත නිකාය 07,https://mega.nz/file/y2RGABQZ#fLwGTPSeH4994iitwek7O-TrqxtYcPOjB30tIh4k7w8,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Aṅguttaranikāya,Anguttaranikaya 01 – අංගුත්තර නිකාය 01,https://mega.nz/file/fnB0SLQK#WBi-E2qmkwMVydgUwfkBi4mppBen6nGPIGhC2gJxnvI,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Aṅguttaranikāya,Anguttaranikaya 02 – අංගුත්තර නිකාය 02,https://mega.nz/file/uuYmzL4a#x8fgLFbmaJiUCqW9mR_6GkTfGG0OdiR0TAzhGvNvP5Y,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Aṅguttaranikāya,Anguttaranikaya 03 – අංගුත්තර නිකාය 03,https://mega.nz/file/nvYi1RQT#TpWrYPSpXMBqXXka574LLTS8ajYywTgZ3j7gebh2-UI,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Aṅguttaranikāya,Anguttaranikaya 04 – අංගුත්තර නිකාය 04,https://mega.nz/file/KqYgkBYR#qdDLGpsViMW8IxJniySzdNqIwQ0oPiabYkRDkeJGOA0,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Khuddakanikāya,Khuddakanikaya 01 – ඛුද්දක නිකාය 01,https://mega.nz/file/q2Qy3ZhC#fW4mlvHIWUTLFAN5v73HDWAzdjHLNML_50dx_oI_rpo,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Khuddakanikāya,Khuddakanikaya 02 – ඛුද්දක නිකාය 02,https://mega.nz/file/62BwQb4B#DTjpocN1ee24sigkySr_ZzLLI0PRvCaJLiUSL58H2AA,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Khuddakanikāya,Khuddakanikaya 03 – ඛුද්දක නිකාය 03,https://mega.nz/file/32IEVZRS#FQIE2nQfoUffAwkFK-O3-Q75vjHA2Vu3z-qMkuiB8s0,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Khuddakanikāya,Khuddakanikaya 04 – ඛුද්දක නිකාය 04,https://mega.nz/file/qnRiCBbB#_EQaBPPWjn2MDV4DvIT-AtkZhxa6Tqrt1ARHStVIH0k,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Khuddakanikāya,Khuddakanikaya 05 – ඛුද්දක නිකාය 05,https://mega.nz/file/GuAA1ZgD#o7McBekcl-i-EBCDWsiKzehJl6phj7VE5sH0rbw_1Os,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Khuddakanikāya,Khuddakanikaya 06 – ඛුද්දක නිකාය 06,https://mega.nz/file/2jRS1ByT#h_yV6RsowNdemwIE8tkW5Te0KAJHqgBDEt4DBPRhpCg,available
Tripitaka (PDF),AP De Zoysa Tripitaka,Khuddakanikāya,Khuddakanikaya 07 – ඛුද්දක නිකාය 07,https://mega.nz/file/TrYmHZIB#7UBaDMmwqyNuf9fec9XUxJT4airOgexFSKotgtkAcaw,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 01 – අභිධම්ම පිටක 01,https://mega.nz/file/f7RATLqD#iqLl-iXd0F9xjtiBXRk0_9Q3zP1YZOFDxb0FOuWsIjY,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 02 – අභිධම්ම පිටක 02,https://mega.nz/file/v6ZmCJrK#rT9wMGkCMlKjU58w8n-yagetNlH4tkyGzXpERXbL8xc,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 03 – අභිධම්ම පිටක 03,https://mega.nz/file/e3ZSCJTR#CNoULXalhphWmlo0JE02czwi_nxeX89pFPcgf22hTiA,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 04 – අභිධම්ම පිටක 04,https://mega.nz/file/P6ZAjBDR#RbOIRZkb_XsO_yBd2HFazi6UkS_MeCU6568QOhiS9mo,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 05 – අභිධම්ම පිටක 05,https://mega.nz/file/27RwQZiR#gxBWH7XpcqFEuyKXbBDBxzalars557L6QpKkPO2Wv5s,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 06 – අභිධම්ම පිටක 06,https://mega.nz/file/ezJwSDxZ#6Hwhf38NcN_9gtrOl8xyv1sPQsySBThHT-ndXe0bm0w,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 07 – අභිධම්ම පිටක 07,https://mega.nz/file/brBQkR6Y#rzy_7ciONk5Q4DMtx4HZzIJ8tnczQOuK8muwtVFUVYI,available
Tripitaka (PDF),AP De Zoysa Tripitaka,3. Abhidhammapitaka | අභිධර්ම පිටකය,Abhidhammapitaka Pitakaya 08 – අභිධම්ම පිටක 08,https://mega.nz/file/e3Zw3bTJ#OrXC0-yFuRdGqdzzaPd1SNpvQv_Owj83O-8ODOzDbfU,available
Tripitaka (PDF),PTS / ENG Tripitaka (New),1. Vinayapitakaya | විනය පිටකය,Horner-I-B-Tr-Book-of-the-Discipline-Vinaya-Pitaka-Vol-I,https://mega.nz/file/77JFkAhB#P3RQJv99VHwEbA5LYbc2yU7QeJeIeQEh9yjyqascsNs,available
Tripitaka (PDF),PTS / ENG Tripitaka (New),1. Vinayapitakaya | විනය පිටකය,Horner-I-B-Tr-Book-of-the-Discipline-Vinaya-Pitaka-Vol-II,https://mega.nz/file/iiIDzIZT#2LGeH9cVfqtLkEsM6WCty-DFVo75IPx3Vf0YEVQoMEA,available
